Price,Close,High,Low,Open,Volume
Ticker,SPY,SPY,SPY,SPY,SPY
Date,,,,,
2010-06-30,78.5797119140625,79.84343995597862,78.32087241122449,79.11260823147275,284101700
2010-07-01,78.22956085205078,78.78529502879347,76.98866397079077,78.52646120579269,382924800
2010-07-02,77.8032455444336,78.73201322910334,77.36170510770573,78.49601697773693,233385200
2010-07-06,78.31329345703125,79.45521954869211,77.55961805467683,78.89947962850378,256935300
2010-07-07,80.77987670898438,80.87884157603938,78.42750522588388,78.51124696267588,253769400
2010-07-08,81.57919311523438,81.67054347454184,80.62758815154305,81.45738489197672,210842100
2010-07-09,82.188232421875,82.19584688930921,81.40411071212154,81.55636521198434,144999900
2010-07-12,82.24153900146484,82.40140800166,81.57161093281782,81.91418653207342,131283600
2010-07-13,83.482421875,83.80976848054397,82.92668189525793,83.09416533595108,213025900
2010-07-14,83.47480010986328,83.80215249492691,82.87338499274,83.21596050374626,184426800
2010-07-15,83.49761199951172,83.78689776846221,82.34807177213577,83.44432236291203,232337900
2010-07-16,81.19854736328125,83.13981791428229,81.03867262563759,83.04846175107669,282693400
2010-07-19,81.67816925048828,81.93700304854781,80.8635955211001,81.49546269843822,186709000
2010-07-20,82.58409881591797,82.6449971275899,80.55908039331018,80.59714692022462,258162400
2010-07-21,81.51069641113281,83.03326476162236,81.17572951542117,83.010427165667,264527000
2010-07-22,83.33018493652344,83.69560398309734,82.46993570490764,82.47754436661013,274781300
2010-07-23,84.05339050292969,84.17519295352878,82.92668734216639,83.16268358329664,222020800
2010-07-26,84.92887115478516,85.01261288899046,83.96204268914857,84.19803895383366,184445700
2010-07-27,84.92122650146484,85.48457499523956,84.58625970661393,85.3932188307887,204855600
2010-07-28,84.37311553955078,85.00498271660241,84.09143834049321,84.74614311052368,163056200
2010-07-29,83.9620132446289,85.12677683793035,83.2920854140606,84.89838931416553,220149100
2010-07-30,83.94680786132812,84.3959685685641,82.96475633480163,83.10939638616777,220070600
2010-08-02,85.84237670898438,85.97940804733044,84.91360939443172,85.25618483622915,188263200
2010-08-03,85.43130493164062,85.85000771303264,85.1496277161269,85.62924042924857,146657300
2010-08-04,86.00225830078125,86.10883760095292,85.38562009148276,85.66729146702096,158171700
2010-08-05,85.91089630126953,85.95657728977199,85.32471019006658,85.45412707319588,140473800
2010-08-06,85.56070709228516,85.69773844268381,84.44161869871884,85.06587133761582,239728300
2010-08-09,86.01747131347656,86.1621171216202,85.50741246431346,85.96418166965557,120800400
2010-08-10,85.5531005859375,86.00987566852176,84.78420786706931,85.28665232652098,242916300
2010-08-11,83.20836639404297,84.26655098024644,83.07133500405286,84.23609891490003,273406900
2010-08-12,82.69828796386719,82.99518829201172,81.9141662865554,81.9522328140146,239542600
2010-08-13,82.45468139648438,82.94951723741937,82.35571655155215,82.4394582696244,158698500
2010-08-16,82.4166488647461,82.6830972369578,81.59446033780232,81.89136078228665,147895300
2010-08-17,83.42911529541016,84.03814485168459,82.88860432308134,83.12460632540925,172270300
2010-08-18,83.58139038085938,84.03054525679799,82.91146239690207,83.39106933685746,182922100
2010-08-19,82.12733459472656,83.35300257943601,81.78475903970428,83.1474584080501,265847600
2010-08-20,81.86084747314453,82.17297662434312,81.26704702837456,81.88368505823037,209714200
2010-08-23,81.54873657226562,82.65259594615426,81.51067005255825,82.249116393052,163490300
2010-08-24,80.33827209472656,80.99297657530322,79.91195505923812,80.65800987134288,280677800
2010-08-25,80.65042877197266,80.9549377252878,79.39430901107173,79.8967534305505,272234800
2010-08-26,80.10991668701172,81.13764891013635,79.84346264445622,81.03106961636851,224439500
2010-08-27,81.3508071899414,81.43454889303305,79.40953070283257,80.61236079438913,272649000
2010-08-30,80.17081451416016,81.38887353533813,80.1632058561763,81.13764842660999,167238600
2010-08-31,80.17081451416016,80.68087919773618,79.54656187946759,79.8739142249854,273933100
2010-09-01,82.56884002685547,82.68303375817233,81.19853267545642,81.25182230898636,256828100
2010-09-02,83.3377914428711,83.35301457296009,82.59173028947083,82.76682823025415,156112200
2010-09-03,84.41881561279297,84.4949428812108,83.70320651176112,84.15236726926142,212197300
2010-09-07,83.46720123291016,84.1295205937857,83.39868844116664,84.02294126787069,141973700
2010-09-08,84.05339050292969,84.3883515981803,83.59661534080506,83.6346818736946,149924400
2010-09-09,84.44163513183594,85.02021270257518,84.2132533754836,84.99737510775364,147017900
2010-09-10,84.86793518066406,84.96690000076204,84.40355151811852,84.59387250086226,127819000
2010-09-13,85.81193542480469,85.987027496361,85.36277483402434,85.70535612695228,178503500
2010-09-14,85.75867462158203,86.24589609225606,85.32474281775865,85.64448081886259,209823600
2010-09-15,86.08599090576172,86.18495572884541,85.24857971805218,85.50741347448749,168608400
2010-09-16,86.06317901611328,86.11646867647686,85.53027660434009,85.81956831043156,199962900
2010-09-17,86.0953140258789,86.60045424835764,85.85805437914385,86.51626421127786,195836900
2010-09-20,87.4117202758789,87.60306017820048,86.11826066763135,86.39379059411284,214555200
2010-09-21,87.23568725585938,87.89389112074316,86.87596731997962,87.48060208721131,268389100
2010-09-22,86.80707550048828,87.58774548214748,86.56216068725259,87.0979158556761,191322400
2010-09-23,86.10294342041016,86.99841263056733,85.85802861491683,86.09528819045518,202354300
2010-09-24,87.87860107421875,87.93983125202007,86.9831316209912,87.05966642362729,209671800
2010-09-27,87.4576416015625,88.0087014647183,87.37345741507586,87.90920681579371,128761800
2010-09-28,87.76378631591797,88.04697147773759,86.62340211590795,87.57244641071753,209207500
2010-09-29,87.61070251464844,87.94746256172346,87.26628723762273,87.54181712355147,179665800
2010-09-30,87.35051727294922,88.62101742233831,86.93722225468646,88.05465277030368,287106700
2010-10-01,87.71783447265625,88.1081693712543,87.19738988760162,88.00866891989358,174638700
2010-10-04,87.05968475341797,87.90157943813202,86.62342986338771,87.53420997243937,166153200
2010-10-05,88.8123550415039,89.0266548588247,87.76380997620481,87.86331049084096,229634100
2010-10-06,88.80470275878906,89.03431305025134,88.44498269380655,88.79704752527839,148626600
2010-10-07,88.69754791259766,89.18737772385266,88.16179838129746,89.16441786383008,164860000
2010-10-08,89.19502258300781,89.4399374601502,88.48323780893281,88.81999795471535,177760100
2010-10-11,89.27920532226562,89.52412017939004,88.9730602910524,89.33278026478563,103098300
2010-10-12,89.55474090576172,89.81496040317916,88.51385123762967,88.98837051862174,182210000
2010-10-13,90.251220703125,90.73340108478762,89.83792573565627,90.05223137152383,194347200
2010-10-14,89.899169921875,90.32012018743704,89.33280525121806,90.16704470939975,217764300
2010-10-15,90.08283233642578,90.5803172981282,89.36339820521847,90.52674235389753,243705000
2010-10-18,90.52674865722656,90.8252384871855,89.78434877888665,90.11345369899925,141204800
2010-10-19,89.34040832519531,90.19760714481491,88.79699799446342,89.69247296028608,280604700
2010-10-20,90.21295166015625,90.64920646389996,89.44759194557211,89.50116689202375,200051800
2010-10-21,90.41193389892578,91.1466784666597,89.70780441808462,90.61858427564421,221585500
2010-10-22,90.58029174804688,90.71805668567065,90.31241710245327,90.54967666866057,108212400
2010-10-25,90.84818267822266,91.65946782931002,90.77930311667875,91.18494277260724,151145700
2010-10-26,90.86348724365234,90.95532665308427,90.21293279017954,90.38896221774405,158982900
2010-10-27,90.6032943725586,90.70279488734671,89.74609510196613,90.2282696916744,190024000
2010-10-28,90.61859130859375,91.16199600484488,90.18233650516784,91.12372568345106,168576000
2010-10-29,90.6875,90.86353536001322,90.36605021830603,90.52677510915301,144305500
2010-11-01,90.71808624267578,91.65182603087906,90.19764140200009,91.13138119020337,174074800
2010-11-02,91.43751525878906,91.65181501933819,91.15433009564597,91.39924494187791,158345900
2010-11-03,91.80490112304688,91.8584760728216,90.65686147996134,91.59825655655337,226702800
2010-11-04,93.57286834716797,93.61878805560367,91.82019412469603,92.82281335374543,215039400
2010-11-05,93.92496490478516,94.07803454427227,93.511669871091,93.6341244148342,180654100
2010-11-08,93.7489013671875,93.90197679986653,93.32795706558922,93.63409625248589,156107100
2010-11-09,93.07536315917969,94.1009420191022,92.70033866375435,94.00144739274872,186621600
2010-11-10,93.45039367675781,93.49631921738214,92.34827996867693,93.0524093064677,221387400
2010-11-11,93.09837341308594,93.23613842220966,92.36362864417022,92.64681389604463,158017600
2010-11-12,91.99622344970703,92.87638817540012,91.57527916470978,92.47074851345185,239068800
2010-11-15,91.86611938476562,92.64678951073276,91.82785490516697,92.2870695349666,163940800
2010-11-16,90.43490600585938,91.45282998087397,89.9986453661273,91.29976037478745,299566200
2010-11-17,90.48088073730469,90.8559055877147,90.2053506074262,90.47322550057619,172308900
2010-11-18,91.81255340576172,92.14165832644153,91.34568349876871,91.35333873112816,197723700
2010-11-19,92.06513214111328,92.10339662803068,91.26915723890889,91.76664228269063,156852900
2010-11-22,91.98859405517578,92.02685854073177,90.90177872706096,91.60591416422554,181361000
2010-11-23,90.6568374633789,91.09309217861063,90.30477276680855,90.90175228878566,222309000
2010-11-24,91.99622344970703,92.0191891431262,91.21555921113892,91.2308638341879,140046100
2010-11-26,90.92471313476562,91.69772204421605,90.92471313476562,91.20024302856787,76007800
2010-11-29,91.20030212402344,91.44521709507629,90.11348646569496,90.69516171165806,223642300
2010-11-30,90.6875,91.20794500622347,90.16705499377652,90.29717062475721,233930700
2010-12-01,92.61617279052734,92.79220223988526,91.98857811171293,91.99622750395929,221037200
2010-12-02,93.80245971679688,93.87134510912549,92.70799538346388,92.7615703156174,191213600
2010-12-03,94.05504608154297,94.16219596444776,93.45806649415032,93.4810263491684,151288900
2010-12-06,93.95555114746094,94.16985091262599,93.75655600585169,93.856050657041,103050500
2010-12-07,94.00912475585938,94.91224935284343,93.95554981532773,94.85867441231179,206581000
2010-12-08,94.35354614257812,94.43008094737695,93.68768691767397,94.12394172818168,138019200
2010-12-09,94.72089385986328,94.91988312667863,94.25402409523642,94.88161865501243,123705100
2010-12-10,95.27198028564453,95.36381971471556,94.69796049702558,95.01175494507035,117571700
2010-12-13,95.33319091796875,95.82302060002247,95.3025758329366,95.70822133018989,133812700
2010-12-14,95.41739654541016,95.84600196671893,95.12656194889067,95.47862672548732,147249600
2010-12-15,94.98112487792969,95.61637474524339,94.82040006316905,95.24135017746856,160823100
2010-12-16,95.53216552734375,95.60105091367467,94.71323115616866,95.0423359505229,185035200
2010-12-17,95.63453674316406,95.75763526362876,95.26522944188916,95.46527114132725,141075300
2010-12-20,95.86532592773438,96.09614367001589,95.3883112029298,95.89610201803451,119085500
2010-12-21,96.4731674194336,96.53471961720669,96.07308987378978,96.16541230050876,94965500
2010-12-22,96.77322387695312,96.8039999748318,96.48855524397125,96.5424119477738,78878100
2010-12-23,96.63469696044922,96.7731864123184,96.3961896316505,96.66547304641328,70053700
2010-12-27,96.67320251464844,96.76552493505244,96.20387731112721,96.27311912643022,58126000
2010-12-28,96.81167602539062,96.90399843054628,96.55777767133395,96.86553271837785,55309100
2010-12-29,96.88092041015625,97.09634718784415,96.86553529886687,96.92708748390326,58033100
2010-12-30,96.7270736694336,97.04251843618128,96.58088865536402,96.78862587219353,76616900
2010-12-31,96.75012969970703,96.84245798039197,96.42698952221916,96.58086412008777,91218900
2011-01-03,97.7503433227539,98.17350145003118,96.71166912411807,97.48874943267205,138725200
2011-01-04,97.69646453857422,97.99652407971121,97.0886499662883,97.9657479896024,137409700
2011-01-05,98.20429229736328,98.26584450073831,97.29641784237596,97.38874614743848,133975300
2011-01-06,98.0119400024414,98.35047123012536,97.71957585940396,98.24275781585153,122519000
2011-01-07,97.8196029663086,98.30431337605418,97.0579135024394,98.14274323947231,156034600
2011-01-10,97.69646453857422,97.83495400909429,97.09633958636127,97.38870950742529,122401700
2011-01-11,98.04271697998047,98.2812244180163,97.6734096492061,98.05041247248059,110287000
2011-01-12,98.92749786376953,99.03521126494503,98.06578478442542,98.64282924778006,107929200
2011-01-13,98.76591491699219,99.01212366793708,98.51971790592671,98.96596246210476,129048400
2011-01-14,99.48146057128906,99.50454117692999,98.55820112600942,98.62744294293222,117677900
2011-01-18,99.65071868896484,99.7430411045953,99.27371592534062,99.38911894487869,114401300
2011-01-19,98.6736068725586,99.66610816210331,98.41201884150107,99.56609611486432,151958400
2011-01-20,98.54280090332031,98.78899792036809,97.81188186355652,98.4504726194725,175745700
2011-01-21,98.76591491699219,99.38142505447499,98.65820152342366,99.15830864632566,151462900
2011-01-24,99.32759094238281,99.4429939763835,98.68129873233477,98.7043793391349,113715500
2011-01-25,99.38142395019531,99.4660567399073,98.56587801654132,99.0659733940071,167552200
2011-01-26,99.76614379882812,100.05851383290134,99.42761254671862,99.62766014471924,141281500
2011-01-27,100.01232147216797,100.18158704551536,99.61223814063061,99.78919333462875,123302700
2011-01-28,98.26581573486328,100.28930127139763,98.10424565075702,100.1277253173519,295637300
2011-01-31,99.00438690185547,99.08133004397978,98.28886498757525,98.53507365047288,149249200
2011-02-01,100.58937072753906,100.76632594041295,99.54300695335759,99.60455914476593,167194300
2011-02-02,100.39700317382812,100.66628074658955,100.27389881720013,100.32774963580138,118323600
2011-02-03,100.6201400756836,100.77401468292226,99.68919107096762,100.22005670495903,145886700
2011-02-04,100.90481567382812,100.94328726327198,100.19698303960811,100.65861863317286,134634800
2011-02-07,101.53570556640625,101.86653537105875,101.1202312304711,101.12793259143108,112439100
2011-02-08,101.99734497070312,102.05119580006443,101.35105283920774,101.62803182702578,99072800
2011-02-09,101.76651763916016,102.0434966009812,101.2587209191751,101.72035643550312,146436700
2011-02-10,101.80498504638672,101.92038805079575,101.02020939677011,101.25102714546657,162708500
2011-02-11,102.41280364990234,102.54359764747736,101.38183091145501,101.40491151456357,137710300
2011-02-14,102.65899658203125,102.74362937002473,102.23584438194284,102.35124739289803,101690700
2011-02-15,102.33589935302734,102.49747537604317,101.8050335399958,102.34360071690864,119575400
2011-02-16,102.9821548461914,103.10524748551175,102.47435808690074,102.68209525931596,130183500
2011-02-17,103.28993225097656,103.42841591047092,102.58978911051163,102.6821232900575,109810500
2011-02-18,103.50535583496094,103.62846024387942,103.14374397118956,103.38225142604247,130002400
2011-02-22,101.42798614501953,103.52840308337055,101.15100718414739,102.42048723988202,233116400
2011-02-23,100.80484771728516,101.61270448940846,100.18164761132563,101.3664956011901,227584000
2011-02-24,100.73554229736328,101.12793604357242,99.78920231746342,100.69708245076858,260431400
2011-02-25,101.81267547607422,101.87422765887446,101.09714162341496,101.15869380621521,141686900
2011-02-28,102.44355773925781,102.57436345611046,101.85114003293774,102.18967114505072,141585500
2011-03-01,100.73554229736328,102.85905177601066,100.70477207211154,102.76672936037552,258565500
2011-03-02,100.95099639892578,101.42032165056784,100.28932492513339,100.59707418462122,200277400
2011-03-03,102.68976593017578,102.80516892695455,101.85882913373582,101.86651875356188,176480100
2011-03-04,101.92041015625,102.81289938351259,101.25104910574352,102.61285181264422,277202300
2011-03-07,101.1202392578125,102.45128342280529,100.58937360401009,102.22046563339356,216790400
2011-03-08,102.00504302978516,102.32818325232256,100.843276153052,101.2818194051096,174615000
2011-03-09,101.85884857177734,102.17429914300787,101.25103977295645,101.80499774296327,153806000
2011-03-10,99.97386169433594,100.92789132235318,99.87383791467082,100.78940769501399,301291800
2011-03-11,100.66632080078125,101.02793265483446,99.62765819563712,99.65073880420373,225621800
2011-03-14,100.05847930908203,100.3893090841155,99.29678425464816,100.01231810697303,234974100
2011-03-15,98.91210174560547,99.50453129125395,97.32717103635856,97.39641284640224,359585400
2011-03-16,97.08098602294922,98.91982131736428,96.38853844533656,98.59666933124355,468670300
2011-03-17,98.36585235595703,98.78132088128201,97.78881371577354,98.48126125798184,254303700
2011-03-18,98.72362518310547,99.58908173843419,98.53044339003176,99.55816604864908,230435400
2011-03-21,100.25363159179688,100.46225944723442,99.83635229915902,99.95226845417237,153992600
2011-03-22,99.90587615966797,100.36951711090705,99.81315268577183,100.23815492592779,129538600
2011-03-23,100.1917953491211,100.45451972474397,99.1563438986925,99.62769609507973,148603100
2011-03-24,101.14997100830078,101.29679104142429,100.1995199923955,100.76360746466193,159129800
2011-03-25,101.45906829833984,101.89951660414184,101.14224736467904,101.41270655992696,155642800
2011-03-28,101.21176147460938,101.93812661423776,101.18085758799542,101.67540230995233,109762400
2011-03-29,101.89183807373047,101.92274198254147,100.79456655222698,101.12683368320525,129798800
2011-03-30,102.59503173828125,102.89639498654012,102.27821063883621,102.42503074789053,135835000
2011-03-31,102.45589447021484,102.74181154601996,102.34771313611812,102.46362928821675,132537100
2011-04-01,102.88861846923828,103.36771733476594,102.6413519048945,103.0895350805786,153850100
2011-04-04,102.97364807128906,103.29046913200001,102.68001967996473,103.10501031309705,100768900
2011-04-05,102.95814514160156,103.41405122149641,102.72632469374523,102.77268642514095,120791500
2011-04-06,103.28273010253906,103.54545454545455,102.86545077237216,103.45273104580966,120411600
2011-04-07,103.0199966430664,103.5299876373601,102.50999385789127,103.09726228904718,170731500
2011-04-08,102.66453552246094,103.53772102523911,102.23953320735292,103.47590143477964,147945400
2011-04-11,102.35543823242188,103.12043052556105,102.10815989746942,102.77270568405415,121385400
2011-04-12,101.59043884277344,101.98452544257418,101.21953311408565,101.78362062930174,161187400
2011-04-13,101.58272552490234,102.13907827566776,101.19636191491865,102.0618126282,162059000
